link,title,headline
https://bisnis.tempo.co/read/1772976/soal-ekspor-ilegal-53-juta-ton-bijih-nikel-ke-china-menteri-esdm-sedang-diinvestigasi,"Soal Ekspor Ilegal 5,3 Juta Ton Bijih Nikel ke China, Menteri ESDM: Sedang Diinvestigasi","Dugaan ekspor ilegal bijih nikel ke China diendus Komisi Pemberantasan Korupsi (KPK) beberapa waktu lalu."
https://metro.tempo.co/read/1772987/akhir-pekan-tanah-abang-pun-sepi-pedagang-biasa-melayani-sampai-engap-engapan,"Akhir Pekan Tanah Abang pun Sepi, Pedagang: Biasa Melayani Sampai Engap-Engapan","Pedagang Tanah Abang merindukan momen orang berdesak-desakan saat berbelanja di sana"
https://seleb.tempo.co/read/1772982/4-drama-korea-bertema-sejarah-yang-bisa-bikin-air-mata-berlinang-mirip-my-dearest,"4 Drama Korea Bertema Sejarah yang Bisa Bikin Air Mata Berlinang, Mirip My Dearest","Sambil menanti My Dearest 2, empat drama Korea bertema sejarah ini bisa menjadi tontonan. Sama-sama romantis."
https://nasional.tempo.co/read/1772985/ganjar-bicara-soal-konflik-pulau-rempang-pemerintah-harus-segera-turun-tangan-jangan-lama-lama,"Ganjar Bicara soal Konflik Pulau Rempang: Pemerintah Harus Segera Turun Tangan, Jangan Lama-lam","Bacapres PDIP Ganjar Pranowo turut menanggapi ihwal desakan pemberhentian proyek ecowisata di Pulau Rempang."
https://dunia.tempo.co/read/1772983/presiden-steinmeier-islam-dan-budaya-muslim-bagian-dari-jerman,"Presiden Steinmeier: Islam dan Budaya Muslim Bagian dari Jerman","Presiden Jerman Frank-Walter Steinmeier menyatakan Islam adalah bagian dari Jerman."
https://tekno.tempo.co/read/1772977/samsung-s23-fe-bocoran-spesifikasi-dan-waktu-peluncuran,"Samsung S23 FE: Bocoran Spesifikasi dan Waktu Peluncuran","Samsung merencanakan peluncuran Galaxy S23 FE, namun belum pasti antara menjelang akhir tahun ini atau pada 2024"
https://bisnis.tempo.co/read/1772871/mengenal-produk-knowledge-yang-penting-untuk-bisnis,"Mengenal Produk Knowledge yang Penting untuk Bisnis","Produk knowledge adalah faktor penting yang harus dimiliki oleh perusahaan. Tanpa produk knowledge, pemasaran bisnis bisa terhambat."
https://sport.tempo.co/read/1772980/apriyani-fadia-jadi-juara-hong-kong-open-2023-taklukkan-pasangan-malaysia,"Apriyani / Fadia Jadi Juara Hong Kong Open 2023, Taklukkan Pasangan Malaysi","Apriyani / Fadia menjadi juara Hong Kong Open 2023 setelah bermain sengit melawan wakil Malaysia,  Pearly Tan / Thinaah Muralitharan, dalam 73 menit."
https://nasional.tempo.co/read/1772978/tiga-menteri-tiba-di-batam-gelar-rakor-percepatan-pengembangan-investasi-di-pulau-rempang,"Tiga Menteri Tiba di Batam, Gelar Rakor Percepatan Pengembangan Investasi di Pulau Rempang","Tiga menteri Jokowi berada di Batam dalam rangka rapat koordinasi percepatan pengembangan investasi ramah lingkungan di kawasan Pulau Rempang."
https://bisnis.tempo.co/read/1772975/harga-beras-kian-melonjak-bi-catat-paling-tinggi-tembus-rp-18-ribu-per-kilogram,"Harga Beras Kian Melonjak, BI Catat Paling Tinggi Tembus Rp 18 Ribu per Kilogram","Harga beras medium kian melonjak seiring kekeringan akibat fenomena alam El Nino. Berdasarkan laman Pusat Indormasi Harga Pangan Strategis (PIHPS) Nasional dari Bank Indonesia, harga beras medium tertinggi per 17 September 2023 tercatat di Kalimantan Tengah sebesar Rp 18.150 per kilogram."
https://tekno.tempo.co/read/1772868/soal-ppdb-zonasi-irjen-kemendikbud-soroti-soal-lambatnya-sosialisasi,"Soal PPDB Zonasi, Irjen Kemendikbud Soroti Soal Lambatnya Sosialisasi","Pelaksanaan PPDB 2023 lalu memang banyak mendapat sorotan, utamanya terkait dengan berbagai dugaan kecurangan."
https://dunia.tempo.co/read/1772971/rusia-dan-ukraina-saling-klaim-kuasai-andriivka-desa-penting-menuju-bakhmut,"Rusia dan Ukraina Saling Klaim Kuasai Andriivka, Desa Penting Menuju Bakhmut","Rusia dan Ukraina saling klaim menguasai Desa Andriivka yang hancur dekat Bakhmut di Ukraina timur."
https://nasional.tempo.co/read/1772972/pemadaman-kebakaran-tps-putri-cempo-solo-pj-gubernur-jateng-bakal-kerahkan-water-bombing,"Pemadaman Kebakaran TPS Putri Cempo Solo, Pj Gubernur Jateng Bakal Kerahkan Water Bombing","Penjabat (Pj) Gubernur Jawa Tengah Nana Sudjana mendatangi kawasan TPA Putri Cempo Solo yang mengalami kebakaran pada Minggu, 17 September 2023"
https://bisnis.tempo.co/read/1772970/buntut-konflik-pulau-rempang-infid-minta-pemerintah-audit-seluruh-proyek-strategis-nasional,"Buntut Konflik Pulau Rempang, INFID Minta Pemerintah Audit Seluruh Proyek Strategis Nasional","International NGO Forum on Indonesian Development (INFID) meminta pemerintah melakukan audit menyeluruh terhadap seluruh proyek strategis nasional (PSN) setelah terjadinya konflik di Pulau Rempang."
https://bisnis.tempo.co/read/1772968/januari-awal-september-21-korban-tewas-di-jalur-kereta-api-wilayah-daop-madiun,"Januari - Awal September, 21 Korban Tewas di Jalur Kereta Api Wilayah Daop Madiun","Sebanyak 11 kecelakaan kereta api terjadi di perlintasan yang tidak dijaga petugas."
https://bola.tempo.co/read/1772967/dipermalukan-brighton-di-kandang-apakah-manchester-united-tengah-mengalami-krisis,"Dipermalukan Brighton di Kandang, Apakah Manchester United Tengah Mengalami Krisis?","Apakah Manchester United tengah mengalami krisis? Pertanyaan itu dilontarkan wartawan pada pelatih Erik ten Hag setelah MU kalah dari Brighton."
https://bisnis.tempo.co/read/1772869/pengertian-lembaga-keuangan-non-bank-jenis-dan-fungsinya,"Pengertian Lembaga Keuangan Non Bank, Jenis, dan Fungsiny","Lembaga keuangan non bank memiliki banyak manfaat untuk perekonomian masyarakat. Berikut ini yang termasuk lembaga keuangan non bank."
https://otomotif.tempo.co/read/1772923/dua-motor-listrik-pertama-kawasaki-segera-mengaspal-di-inggris-simak-bocoran-spesifikasinya,"Dua Motor Listrik Pertama Kawasaki Segera Mengaspal di Inggris, Simak Bocoran Spesifikasiny","Dua sepeda motor listrik pertama Kawasaki yang segera meluncur di Inggris dalam waktu dekat adalah Ninja e-1 dan Z e-1."
https://travel.tempo.co/read/1772965/berkunjung-ke-taman-laut-bangsring-di-banyuwangi-melihat-konservasi-hiu-dan-terumbu-karang,"Berkunjung ke Taman Laut Bangsring di Banyuwangi, Melihat Konservasi Hiu dan Terumbu Karang","Sejak 2014, kawasan pantai di Banyuwangi ini dijadikan ekowisata berbasis terumbu karang Bangsring Underwater yang dilengkapi dengan rumah apung."
https://gaya.tempo.co/read/1772959/kurang-tidur-dapat-berdampak-negatif-bagi-kesehatan-otak-ini-penjelasannya,"Kurang Tidur Dapat Berdampak Negatif bagi Kesehatan Otak, Ini Penjelasanny","Kurang tidur mengganggu kemampuan seseorang untuk fokus secara efisien dan mengingat memori."
https://metro.tempo.co/read/1772963/pasar-tanah-abang-sepi-pembeli-begini-respons-heru-budi,"Pasar Tanah Abang Sepi Pembeli, Begini Respons Heru Budi","Heru Budi mengatakan sepinya pembeli Pasar Tanah Abang karena perubahan gaya belanja konsumen dan pastikan Pemprov DKI tak akan beri bantuan uang"
https://nasional.tempo.co/read/1772964/demokrat-dikabarkan-berlabuh-dukung-prabowo-ganjar-biasa-aja,"Demokrat Dikabarkan Berlabuh Dukung Prabowo, Ganjar: Biasa Aj","Ganjar Pranowo menjawab singkat ketika dimintai pendapatnya ihwal kabar berlabuhnya Demokrat ke Koalisi Indonesia Maju mendukung pencapresan Prabowo."
https://nasional.tempo.co/read/1772961/pan-sebut-demokratsudah-siap-merapat-dukung-pencapresan-prabowo,"PAN Sebut Demokrat  Sudah Siap Merapat Dukung Pencapresan Prabowo","Viva menyambut gembira dengan masuknya Demokrat di daftar mitra parpol dalam gerbong Koalisi Indonesia Maju pendukung Prabowo itu."
https://tekno.tempo.co/read/1772960/tiktok-didenda-rp-56-triliun-di-ue-karena-gagal-menjaga-keamanan-data-anak-anak,"TikTok Didenda Rp 5,6 Triliun di UE karena Gagal Menjaga Keamanan Data Anak-anak","TikTok menyetel akun anak-anak ke publik secara default ketika mereka mendaftar di platform tersebut."
https://bisnis.tempo.co/read/1772867/6-cara-cek-tagihan-listrik-secara-online-yang-praktis,"6 Cara Cek Tagihan Listrik Secara Online yang Praktis","Untuk cek tagihan listrik kini lebih fleksibel dan bisa dilakukan di mana saja. Anda bisa menggunakan aplikasi, WhatsApp, hingga SMS."
https://dunia.tempo.co/read/1772957/pesawat-militer-italia-jatuh-tewaskan-balita-pilot-berhasil-melompat,"Pesawat Militer Italia Jatuh Tewaskan Balita, Pilot Berhasil Melompat","Sebuah jet militer Italia jatuh saat latihan di Turin, Italia, menabrak mobil yang ditumpangi sebuah keluarga dan menewaskan seorang balita."
https://tekno.tempo.co/read/1772958/pixel-watch-2-akan-rilis-di-india-ini-detailnya,"Pixel Watch 2 akan Rilis di India, Ini Detailny","Pixel Watch 2 terlihat mirip dengan perangkat wearable generasi pertama dengan beberapa perubahan minor."
https://seleb.tempo.co/read/1772894/profil-alba-baptista-aktris-portugal-yang-kini-jadi-istri-chris-evans,"Profil Alba Baptista, Aktris Portugal yang Kini Jadi Istri Chris Evans","Alba Baptista menjadi istri Chris Evan dan telah melangsungkan pernikahan pada 9 September 2023."
https://metro.tempo.co/read/1772956/wakil-ketua-dprd-depok-sentil-pemerintah-soal-pelarangan-ibadah-di-kapel-cinere,"Wakil Ketua DPRD Depok Sentil Pemerintah Soal Pelarangan Ibadah di Kapel Cinere","Wakil Ketua DPRD Kota Depok menyentil pemerintah mengenai kasus pelarangan ibadah di salah satu kapel kawasan Cinere, Depok. Apa yang terjadi?"
https://dunia.tempo.co/read/1772955/tiktok-kena-denda-345-euro-oleh-irlandia-melanggar-aturan-privasi,"TikTok Kena Denda 345 Euro oleh Irlandia, Melanggar Aturan Privasi","TikTok didenda sebesar 345 juta euro atau setara Rp5,65 triliun, karena melanggar undang-undang privasi terkait pemrosesan data pribadi anak-anak"
https://otomotif.tempo.co/read/1772857/3-pembalap-motogp-pakai-simulator-untuk-belajar-sirkuit-india,"3 Pembalap MotoGP Pakai Simulator untuk Belajar Sirkuit Indi","MotoGP India akan digelar pada 24 September 2023 di Buddh International Circuit. Ini adalah balap MotoGP pertama untuk India."
https://bisnis.tempo.co/read/1772862/berapa-harga-tiket-kereta-cepat-jakarta-bandung,"Berapa Harga Tiket Kereta Cepat Jakarta-Bandung?","Harga tiket kereta cepat Jakarta Bandung dipatok mulai dari Rp250 ribu tergantung rute yang dipilih. Berikut ini informasi lengkapnya."
https://dunia.tempo.co/read/1772938/sikap-lunak-amerika-serikat-ke-mesir-dikritik-kelompok-ham,"Sikap Lunak Amerika Serikat ke Mesir Dikritik Kelompok HAM","Sejumlah kelompok HAM menuduh Mesir telah melakukan pelanggaran yang cukup banyak di bawah kepemimpinan Presiden Abdel Fattah al-Sisi"
https://metro.tempo.co/read/1772952/penyebab-sepinya-pembeli-pasar-tanah-abang-menurut-heru-budi-dan-menkop-teten-karena-tiktok-shop,"Penyebab Sepinya Pembeli Pasar Tanah Abang Menurut Heru Budi dan Menkop Teten, karena TikTok Shop?","Sejumlah pedagang Pasar Tanah Abang menuding perang harga saat live shopping di platform media sosial membuat penjualan mereka berkurang signifikan"
https://bola.tempo.co/read/1772954/prediksi-madura-united-vs-persebaya-surabaya-di-pekan-ke-12-liga-1-minggu-17-september-jadwal-live-h2h-perkiraan-pemain,"Prediksi Madura United vs Persebaya Surabaya di Pekan Ke-12 Liga 1 Minggu 17 September: Jadwal Live, H2H, Perkiraan Pemain","Jadwal Liga 1 pekan ke-12 pada Minggu, 17 September 2023, akan menghadirkan duel Madura United vs Persebaya Surabaya. Simak prediksinya."
https://bola.tempo.co/read/1772951/jadwal-live-dan-prediksi-persik-kediri-vs-persija-jakarta-di-pekan-ke-12-liga-1-minggu-malam-17-september,"Jadwal Live dan Prediksi Persik Kediri vs Persija Jakarta di Pekan Ke-12 Liga 1 Minggu Malam 17 September","Jadwal Liga 1 pekan ke-12 pada MInggu, 17 September 2023, akan menampilkan laga Persik Kediri vs Persija Jakarta. Simak prediksinya."
https://bisnis.tempo.co/read/1772950/pendaftaran-uji-coba-dibuka-hari-ini-98-persen-tiketkereta-cepat-jakarta-bandung-sudah-dipesan,"Pendaftaran Uji Coba Dibuka Hari Ini, 98 Persen Tiket  Kereta Cepat Jakarta-Bandung Sudah Dipesan","PT Kereta Cepat Indonesia China (KCIC) menyebut 98 persen tiket uji coba gratis Kereta Cepat Jakarta-Bandung (KCJB) sudah dipesan masyarakat"
https://dunia.tempo.co/read/1772929/mengenal-lebih-jauh-mayat-alien-benarkah-mahluk-asing-atau-mumi-anak-anak,"Mengenal Lebih Jauh Mayat Alien, Benarkah Mahluk Asing atau Mumi Anak-anak?","Sebuah benda, yang diklaim sebagai makhluk dari luar Bumi atau disebut sebagai mayat alien, baru- baru ini menggegerkan dunia."
https://bisnis.tempo.co/read/1772858/mengenal-apa-itu-amdal-tujuan-dan-manfaatnya,"Mengenal Apa Itu AMDAL, Tujuan, dan Manfaatny","AMDAL adalah sebuah kajian tentang dampak lingkungan yang muncul karena aktivitas bisnis. Berikut ini tujuan AMDAL dan manfaatnya."
https://dunia.tempo.co/read/1772901/aktivis-di-meksiko-bikin-mausoleum-untuk-transgender-korban-pembunuhan,"Aktivis di Meksiko Bikin Mausoleum untuk Transgender Korban Pembunuhan","Sejumlah aktivis di Meksiko membangun sebuah mausoleum untuk transgender korban kekerasan, pembunuhan atau mereka yang tak diakui keluarga."
https://nasional.tempo.co/read/1772947/mengenal-pencucian-uang-yang-dilakukan-bandar-narkoba-fredy-pratama-melalui-ayahnya,"Mengenal Pencucian Uang yang Dilakukan Bandar Narkoba Fredy Pratama Melalui Ayahny","Fredy Pratama mencuci uang hasil kejahatan narkoba dengan menyalurkan kepada ayahnya untuk membangun berbagai macam bisnis. Apa itu pencucian uang?"
https://seleb.tempo.co/read/1772949/5-serba-serbi-the-escape-of-the-seven-drakor-terbaru-sbs,"5 Serba-serbi The Escape of the Seven, Drakor Terbaru SBS","Drama Korea The Escape of the Seven disutradarai oleh Joo Dong Min"
https://gaya.tempo.co/read/1772948/tips-menghemat-paket-data-internet-agar-tak-boros-di-kantong,"Tips Menghemat Paket Data Internet agar Tak Boros di Kantong","Penting untuk memaksimalkan penggunaan paket data internet di ponsel. Berikut sejumlah cara hemat paket data yang bisa diterapkan."
https://tekno.tempo.co/read/1772864/soal-praktik-pungli-di-sekolah-irjen-kemendikbud-minta-inspektorat-daerah-buka-kanal-pelaporan,"Soal Praktik Pungli di Sekolah, Irjen Kemendikbud Minta Inspektorat Daerah Buka Kanal Pelaporan"," Kemendikbudristek memaparkan pembagian kewenangan pemerintah dalam menangani kasus terkait pungli seperti yang terjadi di Bogor."
https://travel.tempo.co/read/1772939/6-kuliner-betawi-yang-bisa-dinikmati-di-setu-babakan,"6 Kuliner Betawi yang Bisa Dinikmati di Setu Babakan","Setu Babakan adalah surga bagi pecinta makanan khas Betawi. Dari kerak telor hingga es selendang mayang yang segar bisa ditemukan di sini."
https://seleb.tempo.co/read/1772836/sinopsis-han-river-police-terinspirasi-dari-kisah-nyata-sang-sutradara,"Sinopsis Han River Police, Terinspirasi dari Kisah Nyata Sang Sutradar","Han River Police mengangkat garis besar cerita tentang kehidupan pekerjaan dari polisi yang berjaga di sekitar Sungai Han"
https://metro.tempo.co/read/1772945/pejabat-dan-penyidik-polda-metro-jaya-sambangi-museum-nasional-yang-terbakar-kemarin,"Pejabat dan Penyidik Polda Metro Jaya Sambangi Museum Nasional yang Terbakar Kemarin","Pejabat dan penyidik Polda Metro Jaya menyambangi lokasi kebakaran di Museum Nasional, Jakarta Pusat. Kebakaran terjadi kemarin malam."
https://nasional.tempo.co/read/1772944/bantah-bunuh-5-warga-sipil-di-yahukimo-opm-tuding-tni-al-yang-pasang-bom,"Bantah Bunuh 5 Warga Sipil di Yahukimo, OPM Tuding TNI AL yang Pasang Bom","OPM menuding lima warga sipil di Yahukimo, Papua, itu tewas kena bom yang dipasang oleh TNI Angkatan Laut."
https://bisnis.tempo.co/read/1772943/terkini-penumpang-uji-coba-kereta-cepat-jakarta-bandung-dapat-asuransi-infid-kecam-kekerasan-warga-pulau-rempang,"Terkini: Penumpang Uji Coba Kereta Cepat Jakarta-Bandung Dapat Asuransi, INFID Kecam Kekerasan Warga Pulau Rempang"," PT Kereta Cepat Indonesia China (KCIC) menjamin penumpang peserta uji coba Kereta Cepat Jakarta-Bandung (KCJB) dengan asuransi."
https://otomotif.tempo.co/read/1772854/marc-marquez-tak-sabar-sapa-penggemar-di-motogp-mandalika-2023,"Marc Marquez Tak Sabar Sapa Penggemar di MotoGP Mandalika 2023","Marc Marquez mengaku memiliki banyak penggemar spesial di Indonesia dan berjanji akan memberikan penampilan spesialnya di MotoGP Mandalika."
https://bisnis.tempo.co/read/1772855/mengenal-segmentasi-pasar-fungsi-jenis-dan-contohnya,"Mengenal Segmentasi Pasar, Fungsi, Jenis, dan Contohny","Segmentasi pasar adalah strategi bagi suatu bisnis. Simak definisi, fungsi, jenis, dan contoh segmentasi pasar yang harus diketahui."
https://dunia.tempo.co/read/1772913/6-tewas-penembakan-massal-di-meksiko-terkait-kartel-jalisco-new-generation,"6 Tewas Penembakan Massal di Meksiko, Terkait Kartel Jalisco New Generation?","Penembakan massal menyebabkan sedikitnya enam orang tewas di sebuah bar di Jalisco, Meksiko barat, wilayah yang paling parah dilanda kekerasan geng."
https://sport.tempo.co/read/1772941/gregoria-mariska-tunjung-berharap-cedera-lututnya-membaik-jelang-asian-games-2023,"Gregoria Mariska Tunjung Berharap Cedera Lututnya Membaik Jelang Asian Games 2023","Gregoria Mariska Tunjung gagal melangkah ke final Hong Kong Open 2023 setelah bermain sengit 70 menit melawan Akane Yamaguchi."
https://bola.tempo.co/read/1772940/jadwal-bola-minggu-hingga-senin-pagi-17-18-september-2023-liga-1-liga-2-liga-inggris-liga-spanyol-liga-italia-mls,"Jadwal Bola Minggu hingga Senin Pagi, 17-18 September 2023: Liga 1, Liga 2, Liga Inggris, Liga Spanyol, Liga Italia, MLS","Jadwal bola Minggu hingga Senin pagi, 17-18 September 2023: Liga 1, Liga 2, Liga Inggris, Liga Spanyol, Liga Italia, Liga Prancis, Liga Jerman, MLS."
https://nasional.tempo.co/read/1772937/nasdem-nilai-pernyataan-jokowi-soal-data-intelijen-parpol-tidak-etis,"NasDem Nilai Pernyataan Jokowi Soal Data Intelijen Parpol Tidak Etis","Sekjen NasDem Hermawi Taslim menilai pernyataan yang disampaikan Jokowi tersebut dapat menimbulkan kecurigaan dalam benak masyarakat"
https://tekno.tempo.co/read/1772933/3-serba-serbi-emoji-kitchen-gboard-hingga-google-search,"3 Serba-serbi Emoji Kitchen, Gboard hingga Google Search","Belakangan emoji kitchen disoroti karena trennya sedang meningkat"
https://metro.tempo.co/read/1772935/wakil-ketua-dprd-sesalkan-keputusan-pemkot-depok-yang-setop-sementara-aktivitas-ibadah-kapel-di-cinere,"Wakil Ketua DPRD Sesalkan Keputusan Pemkot Depok yang Setop Sementara Aktivitas Ibadah Kapel di Cinere","Wakil Ketua DPRD Kota Depok menyesalkan keputusan Pemkot Depok yang menyetop sementara aktivitas ibadah kapel di Cinere."
https://gaya.tempo.co/read/1772934/cara-menyimpan-madu-agar-tak-cepat-mengkristal,"Cara Menyimpan Madu agar Tak Cepat Mengkristal","Cara menyimpan madu yang kurang tepat bisa membuat pemanis alami ini kental dan berkristal sehingga teksturnya kurang sempurna. Berikut saran pakar."
https://metro.tempo.co/read/1772932/kebakaran-di-museum-nasional-diklaim-tak-sambar-benda-koleksi-bersejarah,"Kebakaran di Museum Nasional Diklaim Tak Sambar Benda Koleksi Bersejarah","Museum Nasional memiliki koleksi baru ribuan benda bersejarah yang baru saja repatriasi dari Belanda."
https://tekno.tempo.co/read/1772931/sembunyi-memulung-di-tpa-sarimukti-dibayangi-tembakan-peringatan,"Sembunyi Memulung di TPA Sarimukti Dibayangi Tembakan Peringatan","Pemulung mulai berkeliaran setelah pihak penjaga TPA Sarimukti tutup kegiatan pukul 16."
https://nasional.tempo.co/read/1772928/komnas-ham-ke-rempang-temukan-selongsong-peluru-gas-air-mata-di-atap-sekolah,"Komnas HAM ke Rempang, Temukan Selongsong Peluru Gas Air Mata di Atap Sekolah","Meskipun kejadian sudah berlangsung 10 hari yang lalu, Komnas HAM saat berkunjung ke sekolah masih menemukan adanya selongsong peluru gas air mata."
https://dunia.tempo.co/read/1772925/volodymyr-zelensky-janji-tidak-akan-tinggal-diam-jika-ekspor-gandum-ukraina-ditolak,"Volodymyr Zelensky Janji Tidak Akan Tinggal Diam Jika Ekspor Gandum Ukraina Ditolak","Jika Polandia, Hongaria, Rumania atau Slovakia membuat keputusan yang melanggar hukum Uni Eropa soal gandum, Ukraina akan bersikap"
https://bisnis.tempo.co/read/1772853/7-cara-menabung-1-juta-dalam-sebulan-agar-cepat-terkumpul,"7 Cara Menabung 1 Juta dalam Sebulan Agar Cepat Terkumpul","Banyak orang kesulitan menabung dalam satu bulan. Berikut ini cara menabung 1 juta dalam sebulan agar sesuai target yang ditentukan."
